#	Frame	FaceNum	FEV		X	Y	ROC	Time
	663	0	738.613734	314	196	0.414038	26.768019337
	664	0	741.845063	314	196	0.414425	26.813983954
	665	0	740.345140	314	196	0.413853	26.841718442
	666	0	743.553939	314	196	0.412973	26.874211898
	667	0	742.470372	314	196	0.414130	26.914849728
	668	0	742.569600	314	196	0.413539	26.945785100
	669	0	740.853749	314	196	0.414224	26.970950324
	670	0	741.252271	314	196	0.413588	27.011791781
	671	0	740.685404	314	196	0.413578	27.041591402
	672	0	740.679843	314	196	0.414107	27.082649144
	673	0	740.679736	314	196	0.412631	27.114612254
	674	0	740.579196	314	196	0.413352	27.149899595
	675	0	740.415902	314	196	0.414665	27.187086983
	676	0	738.526928	314	196	0.415767	27.211643023
	677	0	741.009164	314	196	0.413964	27.247445833
	678	0	743.109664	314	196	0.412298	27.289003187
	679	0	740.903456	314	196	0.413912	27.317892378
	680	0	740.112090	314	196	0.413999	27.340456638
	681	0	740.090850	314	196	0.414714	27.385215662
	682	0	729.036913	314	196	0.417324	27.424411819
	683	0	729.064622	314	196	0.417344	27.459242590
	684	0	729.648736	314	196	0.417441	27.487362659
	685	0	727.935328	314	196	0.417003	27.521569137
	686	0	727.692882	314	196	0.418237	27.559600381
	687	0	730.017137	314	196	0.417126	27.584937925
	688	0	730.159214	314	196	0.416660	27.612170874
	689	0	729.786083	314	196	0.417272	27.663358501
	690	0	730.249575	314	196	0.416859	27.688854013
	691	0	729.289554	314	196	0.416942	27.729579965
	692	0	728.545635	314	196	0.418355	27.765056603
	693	0	728.681244	314	196	0.417600	27.796674303
	694	0	728.944412	314	196	0.417633	27.829447158
	695	0	728.744031	314	196	0.417966	27.858610518
	696	0	729.889409	314	196	0.417079	27.886515380
	697	0	729.447785	314	196	0.416600	27.929015215
	698	0	727.774209	314	196	0.418872	27.967153177
	699	0	728.303903	314	196	0.418408	27.998875313
	700	0	726.361616	314	196	0.419258	28.031430658
	701	0	726.096662	314	196	0.418638	28.065433321
	702	0	728.958596	314	196	0.418159	28.105256550
	703	0	729.359772	314	196	0.418119	28.132255317
	704	0	729.752081	314	196	0.417886	28.160751962
	705	0	726.806471	314	196	0.418418	28.201582688
	706	0	730.298818	314	196	0.417906	28.240064062
	707	0	728.787219	314	196	0.417352	28.267006728
	708	0	727.076389	314	196	0.417689	28.303256365
	709	0	728.027553	314	196	0.417634	28.328843469
	710	0	727.263656	314	196	0.418705	28.374621759
	711	0	736.579105	314	196	0.416473	28.418620135
	712	0	736.245547	314	196	0.416350	28.444601870
	713	0	735.082430	314	196	0.415969	28.479324710
	714	0	733.937440	314	196	0.418859	28.507434882
	715	0	735.666373	314	196	0.416811	28.541981801
	716	0	734.560531	314	196	0.418358	28.575237193
	717	0	735.127762	314	196	0.416766	28.604357199
	718	0	735.387887	314	196	0.417306	28.634938736
	719	0	736.179141	314	196	0.417122	28.677773323
	720	0	736.267198	314	196	0.415143	28.700843073
	721	0	736.963050	314	196	0.415251	28.745737589
	722	0	735.561191	314	196	0.415454	28.779853903
	723	0	735.187588	314	196	0.416314	28.806358580
	724	0	734.886287	314	196	0.416992	28.845077093
	725	0	736.953224	314	196	0.416778	28.879585108
	726	0	736.534305	314	196	0.416765	28.902518150
	727	0	736.026856	314	196	0.417483	28.945943412
	728	0	737.461112	314	196	0.416968	28.976753294
	729	0	735.906500	314	196	0.417948	29.017102865
	730	0	735.455621	314	196	0.418054	29.050354684
	731	0	736.443096	314	196	0.417776	29.077858370
	732	0	736.998449	314	196	0.417392	29.118585522
	733	0	737.349250	314	196	0.416888	29.154349277
	734	0	737.529644	314	196	0.417331	29.184752628
	735	0	737.379165	314	196	0.417448	29.220545052
	736	0	738.298720	314	196	0.416070	29.248989201
	737	0	737.974201	314	196	0.415973	29.276991072
	738	0	736.885811	314	196	0.417124	29.321194337
	739	0	736.279182	314	196	0.417156	29.362181259
	740	0	735.010207	314	196	0.420037	29.395805278
	741	0	734.405861	314	196	0.420181	29.427471956
	742	0	734.595097	314	196	0.419218	29.458959412
	743	0	735.532393	314	196	0.419508	29.500411125
	744	0	733.722505	314	196	0.419472	29.527993680
	745	0	734.287939	314	196	0.420165	29.553161439
	746	0	735.210068	314	196	0.419478	29.596769692
	747	0	735.417738	314	196	0.419094	29.629690867
	748	0	735.563297	314	196	0.419272	29.665217142
	749	0	734.288044	314	196	0.419990	29.701262810
	750	0	734.693867	314	196	0.420491	29.729844489
	751	0	734.921572	314	196	0.419480	29.765698098
	752	0	735.841456	314	196	0.419468	29.794883564
	753	0	735.153013	314	196	0.420166	29.825356159
	754	0	734.727332	314	196	0.419993	29.864178459
	755	0	735.021309	314	196	0.419945	29.896267420
	756	0	735.392477	314	196	0.420083	29.925861076
	757	0	734.700044	314	196	0.420858	29.964586440
	758	0	733.936773	314	196	0.421229	30.001867896
	759	0	732.476534	314	196	0.421955	30.044342533
	760	0	732.599434	314	196	0.421892	30.068021071
	761	0	732.082714	314	196	0.420835	30.096593447
	762	0	732.548768	314	196	0.421340	30.140473935
	763	0	731.725883	314	196	0.421091	30.173446428
	764	0	732.104263	314	196	0.421695	30.200108057
	765	0	732.233475	314	196	0.421203	30.241595706
	766	0	732.787952	314	196	0.422075	30.272780137
	767	0	732.478703	314	196	0.420645	30.310940630
	768	0	731.996642	314	196	0.421341	30.342021698
	769	0	736.530107	314	196	0.418013	30.376411467
	770	0	735.300245	314	196	0.418095	30.413310228
	771	0	733.840296	314	196	0.416996	30.442069712
	772	0	734.521259	314	196	0.416508	30.476022670
	773	0	734.933556	314	196	0.416427	30.510898572
	774	0	734.612623	314	196	0.416847	30.540918271
	775	0	733.246987	314	196	0.417350	30.568811893
	776	0	733.628237	314	196	0.417054	30.611209393
	777	0	734.444489	314	196	0.417212	30.640904115
	778	0	734.318039	314	196	0.418233	30.682109681
	779	0	734.314101	314	196	0.418190	30.708930500
	780	0	733.537648	314	196	0.418230	30.753756569
	781	0	733.415819	314	196	0.418951	30.785797313
	782	0	734.182708	314	196	0.416722	30.820413240
	783	0	734.755954	314	196	0.416474	30.846615025
	784	0	734.902607	314	196	0.415417	30.881854645
	785	0	734.456512	314	196	0.415098	30.908565253
	786	0	733.702571	314	196	0.415894	30.957439302
	787	0	731.027177	314	196	0.418092	30.986115199
	788	0	733.339317	314	196	0.416644	31.025314696
	789	0	733.105705	314	196	0.416717	31.055551098
	790	0	732.614958	314	196	0.417198	31.086785657
	791	0	732.361373	314	196	0.417359	31.117125985
	792	0	732.868290	314	196	0.417311	31.158761559
	793	0	731.617193	314	196	0.418114	31.183294796
	794	0	729.353812	314	196	0.418692	31.215955319
	795	0	732.259216	314	196	0.417177	31.261998281
	796	0	731.427188	314	196	0.417070	31.291722068
	797	0	731.424226	314	196	0.417049	31.332629365
	798	0	734.063539	314	196	0.418075	31.361732102
	799	0	733.556920	314	196	0.418423	31.395784291
	800	0	734.697068	314	196	0.417384	31.431241937
	801	0	734.113106	314	196	0.417582	31.457902845
	802	0	734.713357	314	196	0.415798	31.483508324
	803	0	733.324474	314	196	0.416889	31.536816131
	804	0	736.568550	314	196	0.415078	31.565134656
	805	0	735.971929	314	196	0.414698	31.600094412
	806	0	732.915343	314	196	0.417490	31.630644739
	807	0	733.362027	314	196	0.416673	31.670137762
	808	0	733.171769	314	196	0.416467	31.700616296
	809	0	734.325714	314	196	0.416181	31.731392469
	810	0	735.302026	314	196	0.415666	31.757929623
	811	0	735.204163	314	196	0.415785	31.802951451
	812	0	735.012292	314	196	0.415869	31.836874177
	813	0	736.256911	314	196	0.415127	31.864871312
	814	0	734.053922	314	196	0.417395	31.898189106
	815	0	733.937545	314	196	0.417105	31.929732152
	816	0	733.866946	314	196	0.417011	31.976499451
	817	0	732.656929	314	196	0.418154	32.008160356
	818	0	733.142002	314	196	0.417144	32.033210370
	819	0	735.026357	314	196	0.416920	32.071645481
	820	0	734.583366	314	196	0.417007	32.106960943
	821	0	734.608967	314	196	0.418179	32.131756682
	822	0	735.917474	314	196	0.417071	32.180868621
	823	0	735.937304	314	196	0.417163	32.218108237
	824	0	733.830462	314	196	0.418040	32.261038478
	825	0	733.876580	314	196	0.417577	32.286283816
	826	0	734.383878	314	196	0.417510	32.311632490
	827	0	742.615160	314	196	0.415781	32.354588060
	828	0	740.383703	314	196	0.416350	32.381082916
	829	0	740.022557	314	196	0.416926	32.412912917
	830	0	742.233544	314	196	0.415753	32.448480703
	831	0	743.141046	314	196	0.415387	32.477800548
	832	0	742.356200	314	196	0.415760	32.503368170
	833	0	743.123819	314	196	0.415400	32.546862602
	834	0	742.056900	314	196	0.416558	32.575589611
	835	0	740.318819	314	196	0.416822	32.618331430
	836	0	741.351734	314	196	0.416873	32.648250193
	837	0	742.046643	314	196	0.416308	32.682870490
	838	0	742.594864	314	196	0.416070	32.718439825
	839	0	741.388220	314	196	0.416979	32.749316137
	840	0	741.819762	314	196	0.416361	32.784888926
	841	0	742.240214	314	196	0.414882	32.817963787
	842	0	741.547617	314	196	0.415528	32.847420776
	843	0	742.419517	314	196	0.414825	32.895741176
	844	0	743.085131	314	196	0.414680	32.921888346
	845	0	742.116254	314	196	0.415230	32.957593353
	846	0	742.786251	314	196	0.414891	32.995955640
	847	0	741.724037	314	196	0.415341	33.019515605
	848	0	741.458118	314	196	0.415685	33.049768231
	849	0	739.590176	314	196	0.417095	33.090488333
	850	0	740.516485	314	196	0.416100	33.121705716
	851	0	740.844012	314	196	0.415338	33.150138417
	852	0	739.777030	314	196	0.415775	33.193761337
	853	0	741.050925	314	196	0.415191	33.224935210
	854	0	743.999819	314	196	0.413214	33.259798319
	855	0	741.711752	314	196	0.415183	33.302231625
	856	0	737.549907	314	196	0.417661	33.339965023
	857	0	738.741303	314	196	0.417007	33.369026768
	858	0	734.792777	314	196	0.418596	33.391275162
	859	0	735.382319	314	196	0.417827	33.418832715
	860	0	735.326864	314	196	0.418835	33.465276084
	861	0	736.505902	314	196	0.418703	33.499314921
	862	0	735.999167	314	196	0.418724	33.534221273
	863	0	736.868894	314	196	0.417617	33.563848716
	864	0	737.095682	314	196	0.417594	33.604880626
	865	0	734.116278	314	196	0.419478	33.642060500
	866	0	732.149707	314	196	0.419469	33.671234116
	867	0	734.109684	314	196	0.418497	33.700921750
	868	0	733.690790	314	196	0.419203	33.736744977
	869	0	734.556824	314	196	0.418396	33.765572102
	870	0	735.915889	314	196	0.417037	33.799684887
	871	0	735.270039	314	196	0.417554	33.843128860
	872	0	735.459541	314	196	0.417132	33.871321954
	873	0	735.468520	314	196	0.417745	33.914296586
	874	0	735.863116	314	196	0.417827	33.939281483
	875	0	733.397157	314	196	0.417333	33.966474359
	876	0	735.319142	314	196	0.416093	34.010055394
	877	0	734.420501	314	196	0.416403	34.045098351
	878	0	734.848779	314	196	0.415277	34.073260890
	879	0	736.058978	314	196	0.414661	34.113606988
	880	0	738.308159	314	196	0.414921	34.136290845
	881	0	736.590714	314	196	0.416665	34.180873853
	882	0	736.784251	314	196	0.416306	34.215702949
	883	0	734.995296	314	196	0.417511	34.242567086
	884	0	734.149901	314	196	0.417691	34.282680531
	885	0	738.195245	314	196	0.417321	34.323933689
	886	0	734.493068	314	196	0.417238	34.350610236
	887	0	733.136324	314	196	0.418682	34.384756984
	888	0	731.626543	314	196	0.419055	34.412326721
	889	0	731.011552	314	196	0.419394	34.451466080
	890	0	732.160437	314	196	0.418360	34.482531592
	891	0	734.987492	314	196	0.417520	34.507813868
	892	0	733.026753	314	196	0.417926	34.554714285
	893	0	733.619626	314	196	0.417569	34.584278625
	894	0	734.179698	314	196	0.417827	34.615192591
	895	0	733.878748	314	196	0.418101	34.659529607
	896	0	733.859432	314	196	0.417597	34.685694393
	897	0	734.336970	314	196	0.417978	34.718893403
	898	0	734.848728	314	196	0.417418	34.752513282
	899	0	736.349729	314	196	0.416818	34.781600856
	900	0	735.072105	314	196	0.418214	34.826591201
	901	0	736.349169	314	196	0.417875	34.855461108
	902	0	737.974775	314	196	0.416561	34.894186635
	903	0	737.886413	314	196	0.416016	34.938237328
	904	0	736.546364	314	196	0.416329	34.962307638
	905	0	736.594676	314	196	0.415974	34.989239937
	906	0	736.245377	314	196	0.417144	35.024845645
	907	0	736.327588	314	196	0.416414	35.061103121
	908	0	736.021815	314	196	0.416929	35.086059594
	909	0	737.704335	314	196	0.416270	35.131215086
	910	0	735.894397	314	196	0.416301	35.162278770
	911	0	735.618073	314	196	0.415995	35.201364512
	912	0	734.577616	314	196	0.416990	35.228320945
	913	0	733.558260	314	196	0.417212	35.257625586
	914	0	732.763880	314	196	0.421282	35.306055279
	915	0	733.672568	314	196	0.419106	35.332716386
	916	0	732.733654	314	196	0.419941	35.360003983
	917	0	733.308597	314	196	0.419966	35.403926005
	918	0	733.549309	314	196	0.420668	35.435723982
	919	0	733.137545	314	196	0.421417	35.473255112
	920	0	731.214302	314	196	0.421810	35.505389770
	921	0	732.451290	314	196	0.420598	35.535412837
	922	0	733.325103	314	196	0.420524	35.570709743
	923	0	735.119092	314	196	0.418151	35.602489761
	924	0	734.619464	314	196	0.418701	35.640380730
	925	0	733.909085	314	196	0.419771	35.673218505
	926	0	734.938654	314	196	0.418953	35.707217930
	927	0	734.165080	314	196	0.420901	35.733949816
	928	0	734.985390	314	196	0.418947	35.774701628
	929	0	736.118684	314	196	0.419862	35.802620132
	930	0	734.080262	314	196	0.419613	35.846788694
	931	0	734.250934	314	196	0.419762	35.880593473
	932	0	734.490502	314	196	0.419174	35.907207763
	933	0	733.892958	314	196	0.420342	35.944496180
	934	0	733.821104	314	196	0.419904	35.979029984
	935	0	729.885340	314	196	0.422084	36.008492883
	936	0	727.836214	314	196	0.423614	36.054498292
	937	0	728.670711	314	196	0.422165	36.080359202
	938	0	731.064357	314	196	0.421306	36.116800632
	939	0	731.737985	314	196	0.420216	36.148982609
	940	0	731.398740	314	196	0.420107	36.175228418
	941	0	731.087651	314	196	0.421035	36.217058200
	942	0	731.635635	314	196	0.420261	36.248370415
	943	0	739.419463	314	196	0.417337	36.282959922
	944	0	738.895862	314	196	0.416846	36.318267656
	945	0	739.557108	314	196	0.416284	36.352594140
	946	0	739.251003	314	196	0.415953	36.375712261
	947	0	739.676520	314	196	0.415382	36.414531444
	948	0	739.794768	314	196	0.415940	36.449971814
	949	0	740.312167	314	196	0.415428	36.490530238
	950	0	741.834666	314	196	0.414917	36.520377540
	951	0	741.215256	314	196	0.414995	36.556411938
	952	0	741.163915	314	196	0.415152	36.593919972
	953	0	741.397268	314	196	0.415978	36.628436776
	954	0	741.796216	314	196	0.414931	36.662411211
	955	0	741.004390	314	196	0.415297	36.692578406
	956	0	740.350863	314	196	0.415119	36.729983350
	957	0	738.669441	314	196	0.415625	36.761598394
	958	0	738.278729	314	196	0.416394	36.793571714
	959	0	738.319387	314	196	0.417008	36.833752587
	960	0	739.135884	314	196	0.415745	36.867550253
	961	0	738.839575	314	196	0.416042	36.895789064
	962	0	739.374062	314	196	0.416273	36.929832967
	963	0	738.200549	314	196	0.416594	36.968490094
	964	0	738.327658	314	196	0.416818	36.990290767
	965	0	740.622394	314	196	0.415674	37.027988777
	966	0	741.799913	314	196	0.414747	37.071650223
	967	0	741.020355	314	196	0.414965	37.099909771
	968	0	741.484081	314	196	0.415352	37.147559544
	969	0	739.327837	314	196	0.416718	37.173417604
	970	0	740.909597	314	196	0.416318	37.196378094
	971	0	743.719155	314	196	0.413737	37.243137311
	972	0	727.723887	314	196	0.419280	37.282188948
	973	0	728.797857	314	196	0.418300	37.309000059
	974	0	730.893581	314	196	0.417454	37.337205385
	975	0	729.247922	314	196	0.419072	37.372995170
	976	0	729.211908	314	196	0.419323	37.407079991
	977	0	728.940839	314	196	0.418857	37.440053789
	978	0	730.320709	314	196	0.419077	37.473773929
	979	0	729.959245	314	196	0.418858	37.508662367
	980	0	729.000801	314	196	0.419770	37.533347952
	981	0	729.009927	314	196	0.419762	37.565110984
	982	0	728.284901	314	196	0.420199	37.608786565
	983	0	727.584383	314	196	0.420497	37.644666327
	984	0	728.406613	314	196	0.419232	37.674222442
	985	0	728.546399	314	196	0.419339	37.708795053
	986	0	728.766045	314	196	0.418726	37.744696786
	987	0	730.174238	314	196	0.418094	37.785744849
	988	0	729.091697	314	196	0.418982	37.807605833
	989	0	727.966511	314	196	0.419998	37.838050192
	990	0	731.355554	314	196	0.418105	37.879634721
	991	0	732.991267	314	196	0.416237	37.914271493
	992	0	731.464761	314	196	0.417062	37.940600485
	993	0	729.976165	314	196	0.419314	37.981459790
	994	0	730.722521	314	196	0.418446	38.017368292
	995	0	730.662547	314	196	0.418455	38.057772513
	996	0	729.210849	314	196	0.418288	38.082448478
	997	0	729.350381	314	196	0.418464	38.109534676
	998	0	729.165000	314	196	0.418679	38.152971086
	999	0	729.845143	314	196	0.417484	38.188764414
	1000	0	730.841692	314	196	0.417370	38.215906539
	1001	0	739.288204	314	196	0.418476	38.259875061
	1002	0	740.998815	314	196	0.417141	38.287917124
	1003	0	740.373552	314	196	0.415773	38.312296241
	1004	0	740.379979	314	196	0.416064	38.352207823
	1005	0	739.086515	314	196	0.416378	38.380538981
	1006	0	738.718212	314	196	0.416595	38.424275717
	1007	0	739.149163	314	196	0.414708	38.462806510
	1008	0	742.083500	314	196	0.412994	38.490642726
	1009	0	741.417813	314	196	0.413333	38.526390414
	1010	0	741.417508	314	196	0.413277	38.553747217
	1011	0	740.397169	314	196	0.414704	38.585432235
	1012	0	740.762813	314	196	0.415046	38.624905346
	1013	0	740.895560	314	196	0.414414	38.661981866
	1014	0	739.281703	314	196	0.415822	38.701714426
	1015	0	739.309470	314	196	0.415474	38.729433954
	1016	0	737.162769	314	196	0.416180	38.763830681
	1017	0	736.222671	314	196	0.416768	38.799597344
	1018	0	736.972966	314	196	0.417626	38.833661730
	1019	0	736.849661	314	196	0.417597	38.869764061
	1020	0	738.353148	314	196	0.416186	38.898512256
	1021	0	738.369722	314	196	0.415106	38.927376495
	1022	0	739.510027	314	196	0.414695	38.957545132
	1023	0	738.613654	314	196	0.415556	39.002180891
	1024	0	740.662972	314	196	0.414840	39.032282954
	1025	0	740.275118	314	196	0.415277	39.068761887
	1026	0	742.667501	314	196	0.413007	39.103537951
	1027	0	742.930924	314	196	0.412956	39.132558460
	1028	0	744.968271	314	196	0.411346	39.174554621
	1029	0	743.301399	314	196	0.411608	39.207205661
	1030	0	739.871374	314	196	0.416648	39.240625071
	1031	0	737.958190	314	196	0.415765	39.273672818
	1032	0	737.623828	314	196	0.416171	39.296747009
	1033	0	737.014786	314	196	0.415287	39.342579506
	1034	0	736.914420	314	196	0.415594	39.375839259
	1035	0	739.939049	314	196	0.414926	39.404146899
	1036	0	739.507007	314	196	0.415367	39.444898423
	1037	0	739.260729	314	196	0.416228	39.475981840
	1038	0	740.700655	314	196	0.415518	39.500159959
	1039	0	738.973553	314	196	0.415605	39.547230603
	1040	0	737.624291	314	196	0.416168	39.574885492
	1041	0	738.505582	314	196	0.417400	39.605868313
	1042	0	738.094970	314	196	0.416645	39.649930647
	1043	0	740.122923	314	196	0.415769	39.679916248
	1044	0	738.423603	314	196	0.416884	39.723158632
	1045	0	740.078819	314	196	0.415930	39.750743315
	1046	0	738.326610	314	196	0.416359	39.776739161
	1047	0	739.262189	314	196	0.416377	39.818505107
	1048	0	740.070329	314	196	0.415665	39.851722918
	1049	0	739.889512	314	196	0.416167	39.879709292
	1050	0	738.958276	314	196	0.416569	39.916707770
	1051	0	738.410876	314	196	0.417126	39.945841271
	1052	0	738.366627	314	196	0.416185	39.991942868
	1053	0	738.179617	314	196	0.416027	40.015209572
	1054	0	738.975339	314	196	0.416308	40.046292968
	1055	0	739.945795	314	196	0.415720	40.094539779
	1056	0	736.207250	314	196	0.417251	40.121576422
	1057	0	736.717430	314	196	0.416551	40.149962653
	1058	0	736.321290	314	196	0.417487	40.192434115
	1059	0	738.714381	314	196	0.416548	40.229844972
	1060	0	737.241005	314	196	0.416521	40.258596238
	1061	0	736.062718	314	196	0.416656	40.291539221
	1062	0	735.824402	314	196	0.417161	40.315452428
	1063	0	736.257132	314	196	0.417497	40.361755788
	1064	0	735.039502	314	196	0.418961	40.395175295
	1065	0	735.289480	314	196	0.417151	40.423425670
	1066	0	735.565695	314	196	0.417474	40.464192851
	1067	0	735.446508	314	196	0.417623	40.497492154
	1068	0	735.672435	314	196	0.416865	40.528744878
	1069	0	737.040092	314	196	0.417477	40.564589256
	1070	0	737.278419	314	196	0.417385	40.590574446
	1071	0	738.331822	314	196	0.416186	40.637084395
	1072	0	735.549057	314	196	0.416137	40.665064037
	1073	0	734.104992	314	196	0.417049	40.694583920
	1074	0	734.322991	314	196	0.416523	40.733760427
	1075	0	735.326308	314	196	0.416495	40.763184002
	1076	0	734.589219	314	196	0.417787	40.800287877
	1077	0	737.354743	314	196	0.415129	40.837906870
	1078	0	738.684156	314	196	0.415653	40.864700572
	1079	0	737.085160	314	196	0.417072	40.892835038
	1080	0	738.821683	314	196	0.415774	40.941045696
	1081	0	736.064592	314	196	0.416666	40.974673752
	1082	0	734.288133	314	196	0.417889	41.004825453
	1083	0	735.805014	314	196	0.416717	41.047172793
	1084	0	734.673989	314	196	0.417568	41.070928769
	1085	0	735.141431	314	196	0.417919	41.109482753
	1086	0	734.640489	314	196	0.418326	41.133650866
	1087	0	739.944646	314	196	0.414388	41.164512739
	1088	0	739.465612	314	196	0.416082	41.215185200
	1089	0	740.492868	314	196	0.415404	41.250467194
	1090	0	738.098531	314	196	0.417529	41.280214760
	1091	0	735.888023	314	196	0.417998	41.310443886
	1092	0	736.839680	314	196	0.417668	41.346453131
	1093	0	737.514149	314	196	0.417063	41.380196647
	1094	0	736.737701	314	196	0.417512	41.406273615
	1095	0	737.172219	314	196	0.417093	41.434577618
	1096	0	737.842157	314	196	0.417514	41.480565031
	1097	0	736.387559	314	196	0.417847	41.515232525
	1098	0	737.986571	314	196	0.416644	41.544486049
	1099	0	737.750113	314	196	0.416979	41.584806273
	1100	0	737.846260	314	196	0.417287	41.617603065
	1101	0	738.698215	314	196	0.417164	41.654970780
	1102	0	737.163979	314	196	0.417608	41.683885019
	1103	0	735.121441	314	196	0.418368	41.707996524
	1104	0	735.390772	314	196	0.418145	41.754708610
	1105	0	736.611763	314	196	0.417550	41.788564161
	1106	0	738.325203	314	196	0.416420	41.815556716
	1107	0	740.363231	314	196	0.414997	41.866343103
	1108	0	738.979372	314	196	0.415270	41.899173127
	1109	0	737.722850	314	196	0.415838	41.935947574
	1110	0	736.184904	314	196	0.416601	41.961855639
	1111	0	737.287501	314	196	0.415987	41.985152454
	1112	0	738.275591	314	196	0.415696	42.025448131
	1113	0	740.829141	314	196	0.415017	42.056031467
	1114	0	739.580682	314	196	0.415679	42.089622743
	1115	0	741.747101	314	196	0.414288	42.129775163
	1116	0	742.022765	314	196	0.413025	42.157525207
	1117	0	736.058404	314	196	0.419003	42.197848362
	1118	0	735.774984	314	196	0.418108	42.225287121
	1119	0	733.834737	314	196	0.418534	42.251077807
	1120	0	732.310804	314	196	0.419792	42.297487581
	1121	0	731.927380	314	196	0.419635	42.323098206
	1122	0	732.262575	314	196	0.420174	42.360728026
	1123	0	733.375892	314	196	0.419166	42.397209704
	1124	0	732.740013	314	196	0.419172	42.435708255
	1125	0	731.514510	314	196	0.418250	42.462342976
	1126	0	732.471966	314	196	0.419537	42.495599727
	1127	0	733.139067	314	196	0.418540	42.525384962
	1128	0	733.042113	314	196	0.418377	42.569809812
	1129	0	731.087609	314	196	0.419859	42.599500692
	1130	0	731.575464	314	196	0.419144	42.631969989
	1131	0	732.714339	314	196	0.418935	42.673483529
	1132	0	735.349979	314	196	0.418523	42.702545270
	1133	0	733.514384	314	196	0.420076	42.729344800
	1134	0	731.739290	314	196	0.419867	42.768432968
	1135	0	732.217241	314	196	0.419257	42.796935850
	1136	0	733.749639	314	196	0.418735	42.829282614
	1137	0	734.562691	314	196	0.419559	42.877336925
	1138	0	733.803648	314	196	0.419020	42.907740023
	1139	0	734.582956	314	196	0.418673	42.943955997
	1140	0	733.800147	314	196	0.419872	42.969143827
	1141	0	733.223957	314	196	0.420007	43.008035964
	1142	0	735.329173	314	196	0.419544	43.043694977
	1143	0	733.675981	314	196	0.418695	43.072370284
	1144	0	731.754083	314	196	0.419176	43.099529923
	1145	0	734.984197	314	196	0.419292	43.147502469
	1146	0	737.013215	314	196	0.417495	43.183394968
	1147	0	736.138696	314	196	0.417208	43.216826466
	1148	0	735.751598	314	196	0.417026	43.253368938
	1149	0	735.579855	314	196	0.416689	43.279329720
	1150	0	734.488395	314	196	0.415786	43.318563524
	1151	0	734.508385	314	196	0.415798	43.342845462
	1152	0	735.165118	314	196	0.415665	43.372651849
	1153	0	734.338389	314	196	0.415943	43.414296760
	1154	0	734.414527	314	196	0.416524	43.448101973
	1155	0	734.502653	314	196	0.416955	43.479627507
	1156	0	733.957822	314	196	0.415593	43.519349762
	1157	0	734.028464	314	196	0.416251	43.546061699
	1158	0	735.846737	314	196	0.415700	43.585074799
	1159	0	735.185888	314	196	0.416177	43.620698798
	1160	0	735.338458	314	196	0.416019	43.648609762
	1161	0	737.215487	314	196	0.415271	43.688171669
	1162	0	737.514875	314	196	0.416131	43.727495513
	1163	0	735.864603	314	196	0.416056	43.757623520
	1164	0	735.815706	314	196	0.415525	43.790798412
	1165	0	736.967204	314	196	0.415351	43.826959117
	1166	0	736.632504	314	196	0.415105	43.858887275
	1167	0	736.173170	314	196	0.416469	43.890232233
	1168	0	734.180654	314	196	0.417077	43.915807950
	1169	0	734.245216	314	196	0.417473	43.973901664
	1170	0	735.272111	314	196	0.416778	43.999095834
	1171	0	735.399287	314	196	0.416513	44.033377221
	1172	0	735.872405	314	196	0.416500	44.063016772
	1173	0	736.339591	314	196	0.416057	44.092231895
	1174	0	737.347527	314	196	0.415522	44.118674455
	1175	0	734.729235	314	196	0.417079	44.167070984
	1176	0	735.388825	314	196	0.415758	44.190605277
	1177	0	733.273466	314	196	0.414951	44.235214439
	1178	0	732.669229	314	196	0.414959	44.265305467
	1179	0	732.619841	314	196	0.414773	44.295540021
	1180	0	732.083773	314	196	0.415517	44.333298811
	1181	0	731.642157	314	196	0.415123	44.362676279
	1182	0	736.982733	314	196	0.413488	44.393698786
	1183	0	736.578905	314	196	0.412260	44.437239392
	1184	0	736.094396	314	196	0.412177	44.464781943
	1185	0	736.316345	314	196	0.412157	44.511307244
	1186	0	734.477303	314	196	0.413425	44.540447544
	1187	0	735.375484	314	196	0.412615	44.572709451
	1188	0	735.313806	314	196	0.412812	44.606656047
	1189	0	737.177519	314	196	0.411589	44.642772042
	1190	0	736.650571	314	196	0.412673	44.671617179
	1191	0	735.899683	314	196	0.412675	44.705668330
	1192	0	734.565559	314	196	0.414397	44.734449667
	1193	0	735.326743	314	196	0.413415	44.765299600
	1194	0	738.263366	314	196	0.411649	44.812749288
	1195	0	737.185798	314	196	0.412788	44.851462962
	1196	0	738.615197	314	196	0.413288	44.877293426
	1197	0	737.898694	314	196	0.413044	44.909222713
	1198	0	740.066241	314	196	0.411849	44.942684211
	1199	0	740.543708	314	196	0.411700	44.978899145
	1200	0	739.204904	314	196	0.412609	45.007933857
	1201	0	737.361973	314	196	0.412996	45.036143696
	1202	0	736.097676	314	196	0.413983	45.077966903
	1203	0	737.390663	314	196	0.413838	45.116213857
	1204	0	740.534974	314	196	0.414145	45.162208500
	1205	0	739.637428	314	196	0.414470	45.190836821
	1206	0	741.270770	314	196	0.413435	45.220793141
	1207	0	741.183720	314	196	0.413113	45.250875044
	1208	0	739.490480	314	196	0.413669	45.278759226
	1209	0	740.746567	314	196	0.413017	45.328489917
	1210	0	739.123586	314	196	0.412672	45.355047786
	1211	0	740.082814	314	196	0.411282	45.388574357
	1212	0	738.212785	314	196	0.412929	45.415937427
